polygon_id,class,pixel_count
77798,10,6
77798,11,26
77798,12,224
77798,211,1
77798,212,2
180896,3,356
180896,5,33
180896,8,17
180896,11,48
180896,12,250
28175,211,1
128175,212,7
72733,5,97
72733,7,42
72733,8,295
72733,9,273
72733,212,3
125774,7,233
125774,8,61
125774,9,410
125774,93,1
125774,212,4
178988,3,418
178988,5,17
178988,8,44
178988,9,152
178988,10,1
178988,11,17
178988,12,59
76432,7,206
76432,8,148
76432,9,352
181523,3,263
181523,5,182
181523,9,77
181523,11,16
181523,12,162
129625,7,268
129625,8,161
129625,9,277
77333,7,291
77333,8,120
77333,9,294
181601,3,3
181601,5,272
181601,7,1
181601,8,124
181601,9,299
181601,12,6
105877,3,5
105877,5,4
105877,7,221
105877,8,116
105877,9,332
105877,11,18
105877,12,16
76533,3,5
76533,7,198
76533,8,31
76533,9,372
76533,10,1
76533,11,27
76533,12,60
76533,93,3
76533,210,2
76533,211,5
76533,212,5
114306,7,155
114306,8,143
114306,9,411
182392,3,458
182392,11,1
182392,12,247
78662,7,278
78662,8,122
78662,9,292
78662,12,12
114440,3,10
114440,7,164
114440,8,43
114440,9,382
114440,10,19
114440,11,4
114440,12,87
181454,3,275
181454,5,83
181454,7,37
181454,9,79
181454,10,19
181454,11,48
181454,12,168
73308,3,36
73308,5,18
73308,7,138
73308,8,29
73308,9,338
73308,10,2
73308,11,111
73308,12,10
73308,53,3
73308,73,4
73308,83,4
73308,93,3
73308,210,2
73308,211,7
118019,3,198
118019,7,37
118019,8,74
118019,9,331
118019,10,38
118019,11,31
160173,3,104
160173,5,157
160173,8,32
160173,9,190
160173,11,7
160173,12,215
75040,3,6
75040,5,2
75040,7,280
75040,8,65
75040,9,345
75040,12,2
75040,211,1
75040,212,4
184161,3,3
184161,5,1
184161,7,176
184161,8,90
184161,9,393
184161,10,9
184161,11,1
184161,12,13
184161,53,1
184161,93,3
184161,210,9
184161,211,3
184161,212,6
125815,7,246
125815,8,131
125815,9,323
125815,212,2
65648,3,28
65648,7,228
65648,8,143
65648,9,284
65648,11,2
65648,12,8
65648,93,4
65648,210,5
65648,211,2
65648,212,5
169840,3,45
169840,5,141
169840,8,102
169840,9,375
169840,11,33
169840,12,11
128271,7,145
128271,8,151
128271,9,360
128271,12,53
75402,7,266
75402,8,118
75402,9,317
159300,3,215
159300,5,79
159300,9,287
159300,11,18
159300,12,106
125889,7,222
125889,8,62
125889,9,419
78091,3,42
78091,5,58
78091,7,177
78091,8,85
78091,9,288
78091,11,7
78091,12,52
110285,7,190
110285,8,120
110285,9,395
159291,3,5
159291,5,24
159291,7,241
159291,8,145
159291,9,293
159291,10,3
159291,11,1
74606,7,212
74606,8,95
74606,9,370
74606,11,1
74606,12,17
74606,211,1
74606,212,13
107029,7,177
107029,8,145
107029,9,387
164030,3,3
164030,5,145
164030,7,89
164030,8,141
164030,9,332
78657,5,18
78657,7,14
78657,8,312
78657,9,363
128333,3,30
128333,5,2
128333,7,237
128333,8,95
128333,9,256
128333,11,27
128333,12,58
147701,3,133
147701,5,185
147701,7,48
147701,8,74
147701,9,198
147701,12,67
75924,3,7
75924,7,259
75924,8,54
75924,9,240
75924,11,5
75924,12,88
75924,93,7
75924,211,4
75924,212,37
147724,3,26
147724,5,394
147724,7,16
147724,8,30
147724,9,186
147724,12,53
128206,5,3
128206,7,327
128206,8,74
128206,9,279
128206,12,14
128206,211,3
128206,212,8
75884,7,306
75884,8,111
75884,9,245
75884,12,42
75884,212,6
125912,7,216
125912,8,87
125912,9,410
147729,3,30
147729,5,370
147729,7,25
147729,8,27
147729,9,205
147729,11,13
147729,12,31
147729,53,1
147729,212,5
61954,3,10
61954,7,216
61954,8,96
61954,9,309
61954,11,9
61954,12,31
61954,53,1
61954,83,1
61954,210,3
61954,211,10
61954,212,20
128355,7,217
128355,8,142
128355,9,348
148884,3,131
148884,5,232
148884,7,17
148884,9,202
148884,10,14
148884,12,112
37520,5,481
37520,8,116
37520,9,16
37520,11,30
37520,12,30
37520,53,3
37520,93,2
37520,211,21
37520,212,7
130840,3,54
130840,5,85
130840,7,180
130840,8,46
130840,9,180
130840,10,9
130840,11,53
130840,12,98
145385,3,32
145385,5,184
145385,7,41
145385,8,99
145385,9,331
145385,11,3
145385,53,12
145385,210,1
145385,211,5
37608,5,422
37608,8,55
37608,9,114
37608,11,35
37608,12,38
37608,53,3
37608,93,6
37608,211,23
37608,212,13
132455,7,117
132455,8,171
132455,9,417
145445,3,146
145445,5,101
145445,8,100
145445,9,328
145445,10,7
145445,11,18
145445,12,7
37652,5,351
37652,8,137
37652,9,97
37652,11,35
37652,12,40
37652,53,3
37652,93,6
37652,211,24
37652,212,12
108989,3,39
108989,5,74
108989,8,195
108989,9,318
108989,11,36
108989,12,31
108989,53,4
108989,211,7
108989,212,1
148800,3,146
148800,5,241
148800,8,14
148800,9,201
148800,11,18
148800,12,90
36354,3,164
36354,5,145
36354,8,256
36354,9,77
36354,11,62
111550,3,211
111550,5,34
111550,8,10
111550,9,243
111550,11,18
111550,12,188
148754,3,105
148754,5,87
148754,8,29
148754,9,367
148754,11,15
148754,12,95
148754,53,3
148754,211,1
148754,212,6
36912,3,13
36912,5,1
36912,7,192
36912,8,64
36912,9,390
36912,11,9
36912,12,31
36912,93,2
36912,211,5
122359,3,101
122359,5,256
122359,8,24
122359,9,311
122359,11,6
122359,53,8
122359,211,2
145503,3,286
145503,5,30
145503,8,5
145503,9,247
145503,11,2
145503,12,138
31497,3,5
31497,5,7
31497,7,170
31497,8,75
31497,9,415
31497,11,6
31497,12,7
31497,211,11
31497,212,9
124698,3,42
124698,5,95
124698,7,16
124698,8,42
124698,9,468
124698,12,35
124698,53,2
124698,211,4
124698,212,4
148745,3,75
148745,5,101
148745,8,58
148745,9,395
148745,12,65
148745,53,3
148745,83,2
148745,211,1
148745,212,8
35655,3,13
35655,7,269
35655,8,120
35655,9,254
35655,11,6
35655,12,21
35655,83,2
35655,210,5
35655,211,5
35655,212,14
124682,5,11
124682,7,151
124682,8,169
124682,9,366
124682,12,12
43839,12,37
143839,53,12
143839,212,10
30277,3,19
30277,5,8
30277,7,175
30277,8,119
30277,9,325
30277,11,20
30277,12,43
143852,3,45
143852,5,259
143852,8,82
143852,9,293
143852,12,17
143852,53,6
143852,212,11
111513,3,161
111513,5,217
111513,7,32
111513,8,1
111513,9,173
111513,12,99
111513,53,9
111513,93,5
111513,211,5
111513,212,3
30822,3,33
30822,5,46
30822,7,118
30822,8,78
30822,9,380
30822,11,6
30822,12,27
30822,211,5
30822,212,12
84031,3,333
84031,5,372
143873,3,72
143873,5,227
143873,8,70
143873,9,279
143873,12,24
143873,53,22
143873,93,4
143873,212,13
38003,3,97
38003,5,9
38003,7,190
38003,8,147
38003,9,161
38003,11,59
38003,12,44
166106,7,170
166106,8,137
166106,9,397
108928,3,79
108928,5,199
108928,9,309
108928,11,11
108928,12,108
37660,3,13
37660,5,10
37660,7,205
37660,8,117
37660,9,264
37660,11,7
37660,12,72
37660,83,6
37660,211,2
37660,212,5
177488,3,70
177488,5,183
177488,7,121
177488,8,93
177488,9,135
177488,11,27
177488,12,84
111597,3,117
111597,5,202
111597,8,10
111597,9,255
111597,12,106
111597,53,12
111597,212,2
36844,3,15
36844,7,126
36844,8,194
36844,9,341
36844,11,9
36844,12,7
36844,211,7
36844,212,6
177439,3,32
177439,5,62
177439,7,135
177439,8,159
177439,9,148
177439,10,45
177439,11,53
177439,12,71
108933,3,45
108933,5,124
108933,7,2
108933,8,60
108933,9,319
108933,10,3
108933,11,35
108933,12,94
108933,211,4
108933,212,18
35933,3,50
35933,7,219
35933,8,42
35933,9,216
35933,10,2
35933,11,17
35933,12,148
35933,83,1
35933,93,6
35933,212,3
161339,3,22
161339,5,1
161339,7,128
161339,8,169
161339,9,375
161339,11,1
161339,83,3
161339,210,1
161339,211,5
124562,3,44
124562,5,141
124562,8,95
124562,9,353
124562,11,6
124562,12,27
124562,53,10
124562,83,10
124562,93,5
124562,211,3
124562,212,11
30276,5,1
30276,7,262
30276,8,71
30276,9,340
30276,10,1
30276,11,2
30276,12,25
30276,211,2
164925,5,63
164925,7,145
164925,8,145
164925,9,337
164925,11,6
164925,12,6
164925,211,4
164925,212,1
129420,5,60
129420,7,131
129420,8,53
129420,9,460
35685,7,195
35685,8,154
35685,9,356
177457,5,208
177457,7,173
177457,8,104
177457,9,220
107237,7,210
107237,8,54
107237,9,388
107237,11,3
107237,12,19
107237,73,3
107237,83,6
107237,93,6
107237,211,2
107237,212,13
35718,3,60
35718,5,3
35718,7,113
35718,8,109
35718,9,280
35718,11,76
35718,12,35
35718,53,3
35718,210,2
35718,211,17
35718,212,3
177368,5,244
177368,7,74
177368,8,147
177368,9,240
115852,7,244
115852,8,88
115852,9,375
36546,3,6
36546,7,273
36546,8,88
36546,9,338
36546,211,1
36546,212,3
161412,3,3
161412,5,51
161412,7,182
161412,8,177
161412,9,250
161412,11,11
161412,12,30
115859,3,25
115859,5,37
115859,7,322
115859,8,44
115859,9,221
115859,12,59
36626,3,27
36626,5,33
36626,7,148
36626,8,133
36626,9,288
36626,11,38
36626,12,17
36626,93,5
36626,211,8
36626,212,6
164955,5,39
164955,7,243
164955,8,18
164955,9,409
115870,3,23
115870,5,46
115870,7,317
115870,8,40
115870,9,235
115870,12,46
37535,7,165
37535,8,179
37535,9,323
37535,11,8
37535,12,8
37535,83,4
37535,211,5
37535,212,13
177521,3,36
177521,5,178
177521,7,196
177521,8,77
177521,9,180
177521,11,4
177521,12,36
123885,7,338
123885,8,125
123885,9,243
30473,3,7
30473,5,3
30473,7,219
30473,8,93
30473,9,366
30473,12,21
179834,3,1
179834,5,98
179834,7,163
179834,8,33
179834,9,389
179834,12,10
179834,83,2
179834,93,6
179834,212,3
111219,3,7
111219,5,1
111219,7,216
111219,8,57
111219,9,287
111219,10,9
111219,11,10
111219,12,115
31406,7,45
31406,8,164
31406,9,502
165023,3,5
165023,7,153
165023,8,157
165023,9,391
165023,11,1
107159,3,13
107159,5,22
107159,7,280
107159,8,59
107159,9,236
107159,11,5
107159,12,67
107159,83,4
107159,210,5
107159,211,4
107159,212,14
36585,7,223
36585,8,109
36585,9,376
36585,212,1
166209,3,1
166209,7,167
166209,8,118
166209,9,423
107217,7,260
107217,8,126
107217,9,316
31707,7,4
31707,8,349
31707,9,338
31707,12,5
31707,93,4
31707,212,8
177445,3,3
177445,5,71
177445,7,178
177445,8,206
177445,9,207
177445,10,3
177445,11,19
177445,12,16
134078,7,273
134078,8,80
134078,9,356
37514,3,14
37514,5,97
37514,8,77
37514,9,288
37514,11,155
37514,12,57
37514,53,3
37514,93,2
37514,211,6
37514,212,6
132035,7,222
132035,8,104
132035,9,383
177463,3,5
177463,5,318
177463,7,115
177463,8,50
177463,9,201
177463,12,19
37559,3,145
37559,5,86
37559,8,7
37559,9,270
37559,11,94
37559,12,103
37559,93,2
177479,5,9
177479,7,197
177479,8,137
177479,9,361

115895,12,3
115895,93,1
115895,211,2
115895,212,3
120117,3,26
120117,5,8
120117,7,159
120117,8,95
120117,9,299
120117,11,16
120117,12,88
120117,210,4
120117,211,4
120117,212,10
163980,7,220
163980,8,81
163980,9,404
163980,12,3
37560,5,192
37560,8,107
37560,9,304
37560,11,29
37560,12,36
37560,93,4
37560,211,24
37560,212,12
177444,3,202
177444,5,38
177444,7,14
177444,8,18
177444,9,65
177444,10,98
177444,12,268
37645,3,16
37645,5,78
37645,8,60
37645,9,228
37645,11,209
37645,12,108
37645,212,4
109742,7,170
109742,8,142
109742,9,393
109742,12,4
37649,3,1
37649,5,218
37649,8,72
37649,9,293
37649,11,29
37649,12,56
37649,53,3
37649,93,6
37649,211,16
37649,212,11
161432,5,21
161432,7,160
161432,8,106
161432,9,419
120119,7,195
120119,8,227
120119,9,267
120119,11,2
120119,12,10
120119,93,2
120119,211,1
120119,212,1
81549,3,201
81549,5,252
81549,9,227
81549,12,27
115890,3,15
115890,5,10
115890,7,246
115890,8,45
115890,9,310
115890,12,65
115890,211,2
115890,212,12
178530,3,31
178530,5,68
178530,7,165
178530,8,15
178530,9,326
178530,10,22
178530,12,81
82510,3,15
82510,5,619
82510,8,30
82510,9,23
82510,11,2
82510,12,1
82510,53,13
82510,211,3
82510,212,3
108341,3,57
108341,5,12
108341,7,267
108341,8,79
108341,9,208
108341,10,2
108341,11,11
108341,12,69
178536,7,172
178536,8,126
178536,9,401
178536,12,9
80310,3,74
80310,5,552
80310,8,7
80310,9,33
80310,11,20
80310,12,24
119933,3,8
119933,7,147
119933,8,87
119933,9,401
119933,11,9
119933,12,21
119933,93,6
119933,211,12
119933,212,13
181140,3,88
181140,5,130
181140,8,149
181140,9,318
181140,11,7
181140,12,7
181140,93,5
181140,212,4
80275,3,54
80275,5,338
80275,8,138
80275,9,130
80275,11,20
80275,12,24
80275,85,3
181987,3,173
181987,5,9
181987,7,10
181987,9,123
181987,10,47
181987,11,70
181987,12,277
107272,3,35
107272,5,13
107272,7,270
107272,8,77
107272,9,199
107272,11,3
107272,12,94
107272,83,3
107272,93,4
107272,212,7
181171,5,243
181171,7,12
181171,8,109
181171,9,274
181171,12,43
181171,53,1
181171,83,2
181171,93,6
181171,212,14
115659,7,149
115659,8,98
115659,9,455
182022,5,59
182022,7,222
182022,8,152
182022,9,198
182022,11,1
182022,12,29
182022,115,21
182022,125,26
109729,3,5
109729,5,59
109729,7,268
109729,8,69
109729,9,255
109729,10,3
109729,11,7
109729,12,24
109729,73,6
109729,93,5
109729,210,2
109729,211,2
109729,212,4
178620,3,12
178620,5,357
178620,7,34
178620,8,36
178620,9,237
178620,10,13
178620,11,6
178620,12,2
178620,53,5
178620,210,3
115997,5,13
115997,7,269
115997,8,110
115997,9,315
191111,5,263
191111,8,117
191111,9,324
151833,5,123
151833,7,111
151833,8,129
151833,9,344
166217,3,22
166217,5,6
166217,7,140
166217,8,168
166217,9,335
166217,10,1
166217,11,15
166217,12,13
166217,210,2
166217,211,6
